ID,Plot,Treatment,Block,Replicate,P,N,K,Collection,Type,Bottle,Date_collected,Coord_x,Coord_y,LAI,Volume_mL,Rain_cm,PO4_ppm,NH4_ppm,NO3_ppm,N_ppm,K_ppm,Ca_ppm,Mg_ppm,Na_ppm,P_total_ppm,PO4.dep,NH4.dep,NO3.dep,N.dep,K.dep,Ca.dep,Mg.dep,Na.dep,P.total.dep,PO4.rain,NH4.rain,NO3.rain,K.rain
2-92,Rain 3,Rain,NA,NA,Rain,Rain,Rain,2,Rain,92,2018-07-03,410,680,0,90,1.08954099905075,0.009977240065,0.07435035000000001,0.30657035,0.3809207,0.0422586666666667,0.65,0.39,9.19,0,0.110653309408503,0.824587985212569,3.40004085027726,4.22462883548983,0.468672828096118,7.20887245841035,4.32532347504621,101.922365988909,0,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-93,Rain 3,Rain,NA,NA,Rain,Rain,Rain,2,Rain,93,2018-07-03,415,675,0,140,1.08954099905075,0.026538885879999998,0.0355464,0.33192235,0.36746875,0.0422586666666667,0.94,0.41,11.32,0.03,0.264068516218905,0.35369552238806,3.30270995024876,3.65640547263682,0.420484245439469,9.35323383084577,4.07960199004975,112.636815920398,0.298507462686567,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-94,32,K,1,4,FALSE,FALSE,TRUE,2,Tfall,94,2018-07-03,270,635,6.1289,80,1.08954099905075,0.0757220334,0.27718935,0.20299665,0.480186,2.56,2.17,0.95,10.83,0.08,0.74648954676525,2.73261219963031,2.00119926062847,4.73381146025878,25.2372150338879,21.392483056069,9.36537276648182,106.765249537893,0.788662969808996,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-95,32,K,1,4,FALSE,FALSE,TRUE,2,Tfall,95,2018-07-03,265,630,6.5793,110,1.08954099905075,0.032561302539999996,0.1925261,0.19484325000000002,0.38736935,1.97,2.39,1,14.03,0.04,0.441373170597659,2.60971916204559,2.64112846580407,5.25084762784966,26.7036352433765,32.3967960566851,13.5551447935921,190.178681454097,0.542205791743685,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-96,32,K,1,4,FALSE,FALSE,TRUE,2,Tfall,96,2018-07-03,265,625,9.0234,100,1.08954099905075,0.12523973358,0.47107355,0.3591853,0.8302588500000001,0.71,2.33,0.98,14.76,0.14,0.890118930916844,3.34807071783937,2.55284506041222,5.9009157782516,5.04619758351102,16.5600568585643,6.96517412935323,104.904051172708,0.995024875621891,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-97,33,PK,2,4,TRUE,FALSE,TRUE,2,Tfall,97,2018-07-03,455,645,4.5404,270,1.08954099905075,0.383367541765,0.25032505,0.18274055,0.4330656,NA,NA,NA,NA,NA,12.755297138207,8.32874473197782,6.08009223659889,14.4088369685767,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-98,33,PK,2,4,TRUE,FALSE,TRUE,2,Tfall,98,2018-07-03,460,655,8.7833,100,1.08954099905075,0.22243497711500002,0.21735525,0.1728036,0.39015884999999995,1.14,1.41,1.12,11.81,0.24,2.74103483813925,2.67843807763401,2.12943438077634,4.80787245841035,14.0480591497227,17.3752310536044,13.8016019716574,145.532963647566,2.95748613678373,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-99,33,PK,2,4,TRUE,FALSE,TRUE,2,Tfall,99,2018-07-03,470,625,9.8268,130,1.08954099905075,1.47656519725,0.87485215,0.09853115,0.9733833,10.26,3.94,1.93,11.56,1.5,13.6427488018834,8.08321105188344,0.910380206112296,8.99359125799574,94.7974413646055,36.4036958066809,17.8322672352523,106.80881307747,13.8592750533049,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
3-107,36,C,2,4,FALSE,FALSE,FALSE,3,Tfall,107,2018-07-08,345,725,8.3983,25,0.738156326894705,0.17057521299,0.7717845,0.38724509999999995,1.1590296,NA,NA,NA,NA,NA,0.52549357051756,2.37764787430684,1.19299168207024,3.57063955637708,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-4,2,K,1,1,FALSE,FALSE,TRUE,3,Tfall,4,2018-07-06,270,5,9.3427,30,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
4-108,36,C,2,4,FALSE,FALSE,FALSE,4,Tfall,108,2018-07-13,345,745,11.602,30,1.31700554528651,0.566549577165,2.6435065,0.2814061,2.9249126000000003,NA,NA,NA,NA,NA,1.20799483404051,5.63647441364605,0.60001300639658794,6.23648742004264,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-12,4,N,1,1,FALSE,TRUE,FALSE,4,Tfall,12,2018-07-13,200,90,10.023,65,1.31700554528651,0.12975654607499998,0.30295625000000004,0.14755095000000001,0.4505072,1.95,NA,NA,NA,NA,1.03933154588725,2.42663662969809,1.18186219963031,3.6084988293284,15.6192236598891,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-15,5,NPK,1,1,TRUE,TRUE,TRUE,4,Tfall,15,2018-07-13,265,105,6.1531,175,1.31700554528651,0.06802669718,0.0429647,0.1494965,0.1924612,1.64,NA,NA,NA,NA,1.46699593425755,0.926533887861984,3.22389248305607,4.15042637091805,35.3666050523722,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-18,6,C,2,1,FALSE,FALSE,FALSE,4,Tfall,18,2018-07-13,35,150,9.0968,70,1.31700554528651,0.056651008245,0.0894938,0.10228404999999999,0.19177785,0.34,NA,NA,NA,NA,0.488671666931608,0.771973629081947,0.882302341343192,1.65427597042514,2.9328404189772,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-21,7,PK,2,1,TRUE,FALSE,TRUE,4,Tfall,21,2018-07-13,125,160,10.068,70,1.31700554528651,0.39390677092,0.18813005000000002,0.12135065,0.3094807,1.08,NA,NA,NA,NA,3.39784029136168,1.62281004313001,1.04677085643869,2.6695808995687,9.31608133086876,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-24,Rain 2,Rain,NA,NA,Rain,Rain,Rain,4,Rain,24,2018-07-13,95,105,0,105,1.31700554528651,0.007133269,0.22336699999999998,0.212533,0.43589999999999995,0.14,NA,NA,NA,NA,0.0922973807763401,2.890146025878,2.74996487985213,5.64011090573013,1.81146025878004,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-27,9,NK,1,2,FALSE,TRUE,TRUE,4,Tfall,27,2018-07-13,265,165,7.3066,110,1.31700554528651,0.0313902901,0.17996705,0.14301124999999998,0.3229783,0.79,NA,NA,NA,NA,0.425499927418361,2.43947942082563,1.9385382008626,4.37801762168823,10.7085643869378,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-6,2,K,1,1,FALSE,FALSE,TRUE,4,Tfall,6,2018-07-13,270,35,8.2011,140,1.31700554528651,0.11486781982,0.21887735,0.12939230000000002,0.34826965,0.0385895,NA,NA,NA,NA,1.98169991063463,3.77607258163894,2.23227627849661,6.00834886013555,0.665746149106593,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-9,3,NP,2,1,TRUE,TRUE,FALSE,4,Tfall,9,2018-07-13,125,80,12.798,60,1.31700554528651,1.0934723215,0.3343838,0.16376405,0.49814785,NA,NA,NA,NA,NA,8.08482307948244,2.47233863216266,1.2108247689464,3.68316340110906,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
2-12,4,N,1,1,FALSE,TRUE,FALSE,2,Tfall,12,2018-07-03,190,85,5.7246,5,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-18,6,C,2,1,FALSE,FALSE,FALSE,2,Tfall,18,2018-07-03,55,135,14.014,20,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-21,7,PK,2,1,TRUE,FALSE,TRUE,2,Tfall,21,2018-07-03,120,165,8.9733,20,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-69,23,N,1,3,FALSE,TRUE,FALSE,2,Tfall,69,2018-07-02,260,510,9.4284,30,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-71,24,P,1,3,TRUE,FALSE,FALSE,2,Tfall,71,2018-07-02,335,485,13.28,15,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-78,26,C,2,3,FALSE,FALSE,FALSE,2,Tfall,78,2018-07-03,155,530,13.58,20,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
2-81,27,NK,2,3,FALSE,TRUE,TRUE,2,Tfall,81,2018-07-02,65,565,16.954,5,1.08954099905075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.235683049148921,0.955357488384735,3.17588704040896,5.113141411447586
3-9,3,NP,2,1,TRUE,TRUE,FALSE,3,Tfall,9,2018-07-08,135,65,5.2466,8,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-11,4,N,1,1,FALSE,TRUE,FALSE,3,Tfall,11,2018-07-06,200,100,6.5434,10,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-13,5,NPK,1,1,TRUE,TRUE,TRUE,3,Tfall,13,2018-07-06,295,100,5.9433,20,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-15,5,NPK,1,1,TRUE,TRUE,TRUE,3,Tfall,15,2018-07-06,280,95,8.9833,15,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-19,7,PK,2,1,TRUE,FALSE,TRUE,3,Tfall,19,2018-07-08,110,150,10.085,15,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-20,7,PK,2,1,TRUE,FALSE,TRUE,3,Tfall,20,2018-07-08,130,175,NA,7,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-33,11,N,2,2,FALSE,TRUE,FALSE,3,Tfall,33,2018-07-08,125,245,17.421,15,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-34,12,C,1,2,FALSE,FALSE,FALSE,3,Tfall,34,2018-07-06,315,260,9.325,70,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-41,14,P,2,2,TRUE,FALSE,FALSE,3,Tfall,41,2018-07-08,65,315,11.1,12,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-43,15,NP,1,2,TRUE,TRUE,FALSE,3,Tfall,43,2018-07-06,275,335,NA,5,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-54,18,K,2,2,FALSE,FALSE,TRUE,3,Tfall,54,2018-07-09,80,375,11.753,9,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-57,19,K,1,3,FALSE,FALSE,TRUE,3,Tfall,57,2018-07-08,275,430,17.227,5,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-59,20,NPK,1,3,TRUE,TRUE,TRUE,3,Tfall,59,2018-07-08,345,435,10.825,10,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-62,21,PK,2,3,TRUE,FALSE,TRUE,3,Tfall,62,2018-07-06,175,450,9.7484,20,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-71,24,P,1,3,TRUE,FALSE,FALSE,3,Tfall,71,2018-07-08,340,485,21.931,5,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-74,Rain 1,Rain,NA,NA,Rain,Rain,Rain,3,Rain,74,2018-07-06,60,590,0,65,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-79,27,NK,2,3,FALSE,TRUE,TRUE,3,Tfall,79,2018-07-06,60,555,13.12,15,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
3-84,28,N,1,4,FALSE,TRUE,FALSE,3,Tfall,84,2018-07-06,315,565,7.4597,20,0.738156326894705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.220263081499984,0.336914199541309,1.44350418552701,1.4535631600710464
4-1,1,P,1,1,TRUE,FALSE,FALSE,4,Tfall,1,2018-07-13,205,30,6.2583,20,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-8,3,NP,2,1,TRUE,TRUE,FALSE,4,Tfall,8,2018-07-13,105,75,18.521,15,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-28,10,NK,2,1,FALSE,TRUE,TRUE,4,Tfall,28,2018-07-13,65,215,10.846,8,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-29,10,NK,2,1,FALSE,TRUE,TRUE,4,Tfall,29,2018-07-13,50,210,12.171,13,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-33,11,N,2,2,FALSE,TRUE,FALSE,4,Tfall,33,2018-07-13,125,250,5.8677,15,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-68,23,N,1,3,FALSE,TRUE,FALSE,4,Tfall,68,2018-07-13,255,505,11.69,20,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
4-84,28,N,1,4,FALSE,TRUE,FALSE,4,Tfall,84,2018-07-13,315,570,10.591,20,1.31700554528651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.392618835081639,1.29674794362292,3.17865323089957,14.653937461491061
5-1,1,P,1,1,TRUE,FALSE,FALSE,5,Tfall,1,2018-07-21,195,35,12.954,265,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-2,1,P,1,1,TRUE,FALSE,FALSE,5,Tfall,2,2018-07-21,205,10,15.183,390,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-3,1,P,1,1,TRUE,FALSE,FALSE,5,Tfall,3,2018-07-21,205,25,8.2389,550,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-4,2,K,1,1,FALSE,FALSE,TRUE,5,Tfall,4,2018-07-21,290,10,5.0435,350,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-5,2,K,1,1,FALSE,FALSE,TRUE,5,Tfall,5,2018-07-21,295,5,17.98,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-6,2,K,1,1,FALSE,FALSE,TRUE,5,Tfall,6,2018-07-21,265,20,9.6294,225,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-7,3,NP,2,1,TRUE,TRUE,FALSE,5,Tfall,7,2018-07-21,120,85,4.7637,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-8,3,NP,2,1,TRUE,TRUE,FALSE,5,Tfall,8,2018-07-21,125,70,3.0091,80,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-9,3,NP,2,1,TRUE,TRUE,FALSE,5,Tfall,9,2018-07-21,135,85,9.5672,140,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-10,4,N,1,1,FALSE,TRUE,FALSE,5,Tfall,10,2018-07-21,195,90,7.2149,360,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-11,4,N,1,1,FALSE,TRUE,FALSE,5,Tfall,11,2018-07-21,195,100,7.3452,100,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-12,4,N,1,1,FALSE,TRUE,FALSE,5,Tfall,12,2018-07-21,215,85,5.3905,260,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-13,5,NPK,1,1,TRUE,TRUE,TRUE,5,Tfall,13,2018-07-20,290,110,7.0967,170,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-14,5,NPK,1,1,TRUE,TRUE,TRUE,5,Tfall,14,2018-07-20,275,110,15.535,190,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-15,5,NPK,1,1,TRUE,TRUE,TRUE,5,Tfall,15,2018-07-20,290,105,8.0336,245,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-16,6,C,2,1,FALSE,FALSE,FALSE,5,Tfall,16,2018-07-21,65,150,3.0575,330,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-17,6,C,2,1,FALSE,FALSE,FALSE,5,Tfall,17,2018-07-21,45,155,6.0333,140,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-18,6,C,2,1,FALSE,FALSE,FALSE,5,Tfall,18,2018-07-21,45,135,14.746,400,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-19,7,PK,2,1,TRUE,FALSE,TRUE,5,Tfall,19,2018-07-21,115,165,6.4538,370,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-20,7,PK,2,1,TRUE,FALSE,TRUE,5,Tfall,20,2018-07-21,105,165,8.5483,330,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-21,7,PK,2,1,TRUE,FALSE,TRUE,5,Tfall,21,2018-07-21,105,145,9.6516,160,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-22,Rain 2,Rain,NA,NA,Rain,Rain,Rain,5,Rain,22,2018-07-21,90,105,0.2152,275,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-23,Rain 2,Rain,NA,NA,Rain,Rain,Rain,5,Rain,23,2018-07-21,95,110,0.15048,275,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-24,Rain 2,Rain,NA,NA,Rain,Rain,Rain,5,Rain,24,2018-07-21,95,105,0.14064,280,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-25,9,NK,1,2,FALSE,TRUE,TRUE,5,Tfall,25,2018-07-20,290,165,9.0528,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-26,9,NK,1,2,FALSE,TRUE,TRUE,5,Tfall,26,2018-07-20,295,170,1.6699,450,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-27,9,NK,1,2,FALSE,TRUE,TRUE,5,Tfall,27,2018-07-20,290,190,9.5592,230,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-28,10,NK,2,1,FALSE,TRUE,TRUE,5,Tfall,28,2018-07-21,65,220,10.809,110,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-29,10,NK,2,1,FALSE,TRUE,TRUE,5,Tfall,29,2018-07-21,40,205,6.536,50,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-30,10,NK,2,1,FALSE,TRUE,TRUE,5,Tfall,30,2018-07-21,45,220,7.8065,230,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-31,11,N,2,2,FALSE,TRUE,FALSE,5,Tfall,31,2018-07-21,110,225,11.612,120,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-32,11,N,2,2,FALSE,TRUE,FALSE,5,Tfall,32,2018-07-21,120,245,7.5515,110,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-33,11,N,2,2,FALSE,TRUE,FALSE,5,Tfall,33,NA,130,250,NA,NA,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-34,12,C,1,2,FALSE,FALSE,FALSE,5,Tfall,34,2018-07-20,305,255,11.221,90,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-35,12,C,1,2,FALSE,FALSE,FALSE,5,Tfall,35,2018-07-20,300,275,11.978,170,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-36,12,C,1,2,FALSE,FALSE,FALSE,5,Tfall,36,2018-07-20,300,250,13.225,145,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-37,13,PK,1,2,TRUE,FALSE,TRUE,5,Tfall,37,2018-07-21,195,290,14.358,240,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-38,13,PK,1,2,TRUE,FALSE,TRUE,5,Tfall,38,2018-07-21,200,300,9.6073,250,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-39,13,PK,1,2,TRUE,FALSE,TRUE,5,Tfall,39,2018-07-21,180,300,12.476,350,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-40,14,P,2,2,TRUE,FALSE,FALSE,5,Tfall,40,2018-07-20,70,315,12.897,150,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5-41,14,P,2,2,TRUE,FALSE,FALSE,5,Tfall,41,2018-07-20,55,290,9.1053,180,3.30495514096916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
